label,text,cleaned_text,Topic,Probability,Topic_Label
neutral,Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) reported on Thursday ( 6 November ) an operating loss of EUR1 .3 m on net sales of EUR11 .9 m for the period January to September 2008 .,finnish autom solut develop cencorp corpor omx helsinki cncv report thursday novemb oper loss eur net sale eur period januari septemb,22,0.47077874024130284,omx
negative,Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,finnish communic electron compon supplier scanfil oyj tuesday said sale first half lower period year ago,66,1.0,scanfil
negative,Finnish forest industry group Stora Enso Oyj issued on Thursday ( 20 March ) a profit warning for the first quarter 2008 .,finnish forest industri group stora enso oyj issu thursday march profit warn first quarter,22,0.4563069970641847,omx
neutral,Finnish home decoration and arts and crafts retailer Tiimari Plc ( OMX Helsinki : TII1V ) reported on Monday ( 18 August ) an operating loss of EUR3 .3 m on net sales of EUR33 .9 m for the period January-June 2008 .,finnish home decor art craft retail tiimari plc omx helsinki tiiv report monday august oper loss eur net sale eur period januaryjun,22,0.4224064835722266,omx
negative,Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,finnish technolog compani raut corpor omx helsinki rutav issu tuesday septemb profit warn financi year,22,1.0,omx
neutral,He said : `` It is for sale again and we will be actively marketing it .,said sale activ market,-1,0.0,outlier
negative,"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",q compani oper loss total eur mn compar profit eur mn q,9,0.815977955737138,loss
negative,"In the reporting period , EPS stood at EUR0 .07 versus EUR0 .11 .",report period ep stood eur versus eur,59,0.9652371922150379,dilut
negative,"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",last year million passeng flew airlin percent,75,1.0,finnair
negative,"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",loss financi item total eur mn compar profit eur mn correspond period,9,1.0,loss
negative,Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,loss period total eur mn compar profit eur mn,9,1.0,loss
negative,"Myllykoski , with one paper plant in Finland , one in the US and three in Germany , had revenues of EUR286m in the first half of 2010 and an operating loss of EUR12m , Reuters said .",myllykoski one paper plant finland one u three germani revenu eurm first half oper loss eurm reuter said,40,0.7287141475838991,negoti
neutral,Net loss in the same period in 2009 was euro18 .6 million .,net loss period euro million,82,0.9403332645383399,million
negative,Nokia Siemens Networks has struggled to make a profit in the past two years .,nokia siemen network struggl make profit past two year,2,0.7899108287673929,nokia
negative,Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .,oper loss amount eur mn first half compar profit eur mn first half,9,1.0,loss
negative,"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",oper loss pulp paper machineri unit eur mn septemb august compar profit eur mn year earlier,9,1.0,loss
negative,Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .,oper loss total eur mn compar profit eur mn correspond period,9,1.0,loss
negative,"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .",oper loss total eur mn compar profit eur mn,9,1.0,loss
negative,"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 .",oper loss total eur mn compar profit eur mn first half,9,1.0,loss
negative,"Operating loss totalled EUR 3.2 mn , compared to a profit of EUR 7.2 mn in the third quarter of 2008 .",oper loss total eur mn compar profit eur mn third quarter,9,1.0,loss
negative,"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",oper loss total eur mn compar profit eur mn second quarter,9,1.0,loss
negative,"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .",oper loss total eur mn compar loss eur mn correspond period,9,1.0,loss
negative,"Operating profit before non-recurring items was EUR 8.3 mn in the first nine months of 2008 , compared to EUR 8.4 in the corresponding period in 2007 .",oper profit nonrecur item eur mn first nine month compar eur correspond period,71,1.0,item
negative,Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,pretax loss total eur mn compar loss eur mn correspond period,34,0.08069008746464063,pretax
negative,Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .,pretax loss total eur mn compar profit eur mn,34,0.4976826477489998,pretax
negative,"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .",pretax loss total eur mn compar loss eur mn correspond period,34,0.07838402581295172,pretax
negative,Pretax profit totaled EUR 4.9 mn compared to EUR 5.2 mn in the first quarter of 2005 .,pretax profit total eur mn compar eur mn first quarter,34,1.0,pretax
negative,"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",publish sweden oper loss eur mn q compar profit eur mn year ago,9,1.0,loss
positive,Raisio 's malting capacity was in full use in 2008 .,raisio malt capac full use,-1,0.0,outlier
negative,"Raw materials prices have surged in the past year , fueled in part because of the rapid industrialization of China , India and other developing nations .",raw materi price surg past year fuel part rapid industri china india develop nation,89,1.0,china
negative,Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .,rival say qualcomm fewer patent g phone earlier version lower rate,2,0.7662853455522223,nokia
negative,The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,compani report today oper loss eur net sale eur first quarter,-1,0.0,outlier
negative,"The company 's annual loss amounted to EEK 18mn , compared to a profit of EEK 7.3 mn in 2008 .",compani annual loss amount eek mn compar profit eek mn,9,1.0,loss
negative,"The fair value change of investment properties was EUR 15.8 mn , compared to EUR 22.9 mn in the third quarter of 2009 .",fair valu chang invest properti eur mn compar eur mn third quarter,61,1.0,fair
neutral,The impact of Cableway to Teleste 's net sales in 2009 is estimated to be EUR 4 million .,impact cableway telest net sale estim eur million,14,0.924770525377309,million
negative,The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .,stock hit profit warn finnish rival rautaruukki oyj omx rtrks,22,0.6896993406046469,omx
negative,Finnish Bank of +_land +_landsbanken has issued a profit warning .,finnish bank _land _landsbanken issu profit warn,115,1.0,_land
negative,Finnish forest machinery manufacturer Ponsse has issued a profit warning .,finnish forest machineri manufactur pons issu profit warn,46,0.7530063546420297,forest
negative,"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .",cerberus capit manag lpback print paper maker newpag corp post mix secondquart result cast cloud plan initi public offer,7,0.6512554317533561,paper
negative,"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",finnish electron manufactur servic em compani elcoteq se post net loss mln euro mln first half compar net profit mln euro mln period,32,0.6276577720529289,mln
negative,Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,finnish laboratori liquid handl diagnost test system develop biohit oyj omx helsinki biobv issu tuesday june profit warn financi year,-1,0.0,outlier
negative,Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,finnish retail softwar develop aldata solut oyj report net loss mln euro mln versus net profit mln euro mln,32,0.6580134401765387,mln
negative,"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .",finnish textil cloth group marimekko oyj post net profit mln euro mln compar mln euro mln,32,0.2081982892500316,mln
negative,"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year .",stora enso net loss eur million compar eur million previous year,82,1.0,million
negative,"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",januaryjun dilut loss per share stood eur versus eur first half,59,1.0,dilut
negative,"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",octob upm report thirdquart net loss euro million million compar net profit euro million,-1,0.0,outlier
negative,Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .,oper loss amount eur mn compar profit eur mn second quarter,9,1.0,loss
negative,"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .",oper loss nonrecur item eur mn compar profit eur mn,9,0.3310834628927388,loss
negative,"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",oper profit margin compar year earlier,85,0.4079488512380377,margin
negative,Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,oper profit eur mn compar eur mn,13,0.6340018940948127,mn
negative,"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .",oper result show loss eur mn year show profit eur mn,9,1.0,loss
negative,Performance in 2006 was impacted by the consolidation trend in the telecom sector and the overall and structural changes in the contract manufacturing market in telecommunications technology and industrial electronics .,perform impact consolid trend telecom sector overal structur chang contract manufactur market telecommun technolog industri electron,8,0.8066796254000974,data
negative,"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year .",salcomp oyj finnish maker mobil phone charger monday post eur million loss second quarter compar million profit period previous year,105,1.0,charger
negative,Scanfil has also issued a profit warning .,scanfil also issu profit warn,66,0.18280125546182033,scanfil
negative,Scanfil issued a profit warning on 10 April 2006 .,scanfil issu profit warn april,66,0.17979199414903302,scanfil
negative,"The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier .",oper loss amount eur mn compar profit eur mn year earlier,9,1.0,loss
negative,"The period-end cash and cash equivalents totaled EUR6 .5 m , compared to EUR10 .5 m in the previous year .",periodend cash cash equival total eur compar eur previous year,52,1.0,cash
negative,"The poorest index figure was given to Finnish power company Fortum , 4.5 .",poorest index figur given finnish power compani fortum,6,0.4898943999715661,finland
negative,The real estate company posted a net loss of +  x201a -õ 59.3 million +  x201a -õ 0.21 per share compared with a net profit of +  x201a -õ 31 million +  x201a -õ 0.11 per share for the corresponding quarter of 2007 .,real estat compani post net loss xa õ million xa õ per share compar net profit xa õ million xa õ per share correspond quarter,9,0.33108677298680356,loss
negative,"The tightened competition situation in the production automation market has affected net sales during 2006 , Cencorp said .",tighten competit situat product autom market affect net sale cencorp said,113,1.0,aspect
negative,"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .",tietoen pct extend recent low last week secondquart report dealer said,53,0.21156558311531384,pct
positive,Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,oper profit exclud restructur cost grew eur million eur million oper profit includ restructur cost show even larger growth eur million eur million,-1,0.0,outlier
positive,"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''",china base oper enabl u fulli leverag resourc expertis wireless solut also strengthen capabl offer industrylead product custom china,-1,0.0,outlier
positive,"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .",cost cut measur produc around eurm save past nine month dampen airlin loss finnair said,-1,0.0,outlier
positive,The groups 's turnover for the full fiscal year is expected to show a slight increase from the previous fiscal year .,group turnov full fiscal year expect show slight increas previous fiscal year,20,0.6778744330026758,expect
positive,The talks are aimed at restructuring operations and cutting costs .,talk aim restructur oper cut cost,98,1.0,cut
neutral,"`` This transaction supports Huhtamaki 's strategic review of rigid plastic consumer goods operations '' , says Huhtam+Æki Oyj 's CEO Jukka Moisio .",transact support huhtamaki strateg review rigid plastic consum good oper say huhtamæki oyj ceo jukka moisio,-1,0.0,outlier
positive,"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .",consolid oper profit exclud oneoff item eur mn eur mn year earlier,13,0.25403605200409196,mn
positive,EBIT excluding non-recurring items was estimated to increase from 2009 .,ebit exclud nonrecur item estim increas,71,1.0,item
neutral,"In February 2011 , new wording of Identity Documents Act that makes Mobile ID a state-approved electronic document as of February 1st 2011 entered into force .",februari new word ident document act make mobil id stateapprov electron document februari st enter forc,-1,0.0,outlier
positive,Lean System supports change management and component purchasing extremely well .,lean system support chang manag compon purchas extrem well,78,1.0,process
positive,Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .,oper profit exclud nonrecur item increas eur mn eur mn correspond period,71,1.0,item
neutral,The planned ethanol and energy production plant can operate in correlation with a waste treatment unit or a paper mill .,plan ethanol energi product plant oper correl wast treatment unit paper mill,7,0.41176696644922284,paper
positive,This transaction will also rationalize our pulp and paper industry related solutions .,transact also ration pulp paper industri relat solut,7,1.0,paper
positive,Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .,cash flow busi oper total eur mn compar negat eur mn first half,52,1.0,cash
positive,"Cash flow from operations totalled EUR 2.71 mn , compared to a negative EUR 0.83 mn in the corresponding period in 2008 .",cash flow oper total eur mn compar negat eur mn correspond period,52,1.0,cash
positive,"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .",cash flow oper total eur mn compar negat eur mn second quarter,52,1.0,cash
positive,"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .",ebit exclud nonrecur item total eur mn eur mn,71,1.0,item
positive,"Finnish energy company Fortum Oyj said on November 13 , 2007 it was granted an environmental permit to build a biofuel-fired combined heat and power CHP plant in Vartan harbor in eastern Stockholm .",finnish energi compani fortum oyj said novemb grant environment permit build biofuelfir combin heat power chp plant vartan harbor eastern stockholm,5,1.0,heat
positive,"Following the transaction , Lundbeck has worldwide rights for nalmefene , excluding North America , Mexico , Turkey and South-Korea .",follow transact lundbeck worldwid right nalmefen exclud north america mexico turkey southkorea,-1,0.0,outlier
positive,Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,nokia pct eur kick morn negat territori,2,0.6905042652439624,nokia
positive,"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",return invest compar negat,37,1.0,invest
positive,The District Court of Helsinki dismissed all charges as the court of first instance in 2005 .,district court helsinki dismiss charg court first instanc,112,1.0,dismiss
positive,"Thus the method will cut working costs , and will fasten the planning and building processes .",thus method cut work cost fasten plan build process,98,1.0,cut
positive,"By cutting the number of plants , the group will trim fixed costs .",cut number plant group trim fix cost,98,1.0,cut
neutral,Results are expected late in 2006 .,result expect late,96,1.0,expect
neutral,"The copying , republication or redistribution of AFX News Content , including by framing or similar means , is expressly prohibited without the prior written consent of AFX News .",copi republ redistribut afx news content includ frame similar mean expressli prohibit without prior written consent afx news,18,0.5377357259700448,newspap
neutral,"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",compani report profit euro mlnon sale varesvuo partner subgroup loss euro caus sale program product subsidiari oy filmiteollisuus fine ab,22,0.6391424740168241,omx
negative,"So far Norwegian Norske Skog has reduced the staff levels by 1,000 people and plans to reduce production by 200,000 tons in 2008 , while Finnish-Swedish Stora Enso is to cut staff by 1,700 people and production by 500,000 tons .",far norwegian norsk skog reduc staff level peopl plan reduc product ton finnishswedish stora enso cut staff peopl product ton,98,0.9552675351028058,cut
neutral,The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .,extract filtrat high clariti dri filter cake meet requir transport moistur limit tmlsfor ore grade,17,0.8597499717762928,mine
negative,25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .,march finnish electron contract manufactur scanfil oyj hel scfv said today plan merg wholli own scanfil em group ojalayhtyma oy hit snag sharehold domest rival reject deal,66,1.0,scanfil
neutral,"As part of its new strategy , Finnish Biohit is planning to incorporate its diagnostics business into a separate limited company .",part new strategi finnish biohit plan incorpor diagnost busi separ limit compani,-1,0.0,outlier
neutral,Finnish Benefon denies claims made in the press that the company is giving up its mobile handset business .,finnish benefon deni claim made press compani give mobil handset busi,-1,0.0,outlier
neutral,"After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 .",split number k share number share,-1,0.0,outlier
neutral,All reproduction for further distribution is prohibited .,reproduct distribut prohibit,18,0.49162149420291573,newspap
neutral,As a consequence the Works Council had withdrawn its petition to suspend the reorganisation .,consequ work council withdrawn petit suspend reorganis,38,0.8439907821748487,layoff
neutral,During the negotiations a reduction of 21 persons has taken place through natural redundancy or termination of fixed-term contracts .,negoti reduct person taken place natur redund termin fixedterm contract,38,0.33254225925934294,layoff
negative,Elisa CEO Sami Seppanen said EMT 's slogan `` Best coverage across Estonia '' clearly gives misleading information to consumers .,elisa ceo sami seppanen said emt slogan best coverag across estonia clear give mislead inform consum,81,1.0,elisa
neutral,"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .",establish srv group privat finnish construct concern oper finland baltic countri russia,6,0.4160149957307854,finland
negative,"In this case , the effect would be negative in Finland .",case effect would negat finland,6,0.3424335507033051,finland
neutral,"Initial estimated total value of the contract was 250 000 Euros , excluding VAT .",initi estim total valu contract euro exclud vat,26,0.5925691209642441,valu
neutral,"It would be premature to talk about dates , volume and the investment procedure , '' he said .",would prematur talk date volum invest procedur said,-1,0.0,outlier
neutral,"Mr Clausen , however , refused to comment the option that Nordea would consider buying into Citadele Bank .",mr clausen howev refus comment option nordea would consid buy citadel bank,1,1.0,bank
neutral,Nokia and Capcom announced that Resident Evil Degeneration will be released on N-Gage later this year .,nokia capcom announc resid evil degener releas ngage later year,2,0.8855583366941594,nokia
negative,Nokia will certainly disagree with Qualcomm 's views on the patent situation .,nokia certain disagre qualcomm view patent situat,-1,0.0,outlier
neutral,Olli-Pekka Kallasvuo was elected as vice chairman of the Board .,ollipekka kallasvuo elect vice chairman board,25,0.7208412654273476,ceo
neutral,Olli-Pekka Laine has been appointed as the Chairman and Erkki Pehu-Lehtonen as the Vice Chairman of the Board .,ollipekka lain appoint chairman erkki pehulehtonen vice chairman board,25,0.7582965255270407,ceo
negative,"Outokumpu 's steel mill in Tornio , in Finland , is the suspected source .",outokumpu steel mill tornio finland suspect sourc,84,0.7267367965058766,steel
negative,Possible personnel reductions concern approximately 104 people .,possibl personnel reduct concern approxim peopl,-1,0.0,outlier
neutral,Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation,risk exposur nonlif insur move month expens function nonlif insur exclud expens invest manag expens servic render nonlif insur invest portfolio alloc,65,1.0,turnov
neutral,"Secure your files online Like filling out a tax return , making a backup is boring .",secur file onlin like fill tax return make backup bore,-1,0.0,outlier
negative,"That 's what I go to bed worrying about every night , ' he said .",go bed worri everi night said,-1,0.0,outlier
neutral,"The challenge for the company , however , is finding new sources of raw material , said Risto Rinne , CEO of Neste Oil .",challeng compani howev find new sourc raw materi said risto rinn ceo nest oil,24,0.9843092068216297,oil
negative,The company initially estimated that it would cut up to 30 jobs .,compani initi estim would cut job,-1,0.0,outlier
neutral,"The company will try to adapt the operations through temporary lay-offs of different duration , working hour arrangements , training and development efforts .",compani tri adapt oper temporari layoff differ durat work hour arrang train develop effort,38,1.0,layoff
neutral,"The effect may remain short-lived , however .",effect may remain shortliv howev,-1,0.0,outlier
neutral,The iPad application joins the iPhone app as part of Monster 's range of mobile applications for job hunting .,ipad applic join iphon app part monster rang mobil applic job hunt,-1,0.0,outlier
neutral,The issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities .,issu came connect discus local municip concern sale water industri facil,103,1.0,water
negative,The number of bodily injury cases quadrupled in 2000-2006 .,number bodili injuri case quadrupl,-1,0.0,outlier
neutral,"The purchase price will be paid in cash upon the closure of the transaction , scheduled for April 1 , 2009 .",purchas price paid cash upon closur transact schedul april,19,0.7994048069755761,price
neutral,"The size of the extension , 18.5 % of which already has been let , will have a gross area of about 2,830 sq m 30,460 sq ft .",size extens alreadi let gross area sq sq ft,0,1.0,build
neutral,The Symbian Foundation plans to revise its procedures for testing and signing software after digitally signing a trojan for its Symbian mobile phone operating system by mistake .,symbian foundat plan revis procedur test sign softwar digit sign trojan symbian mobil phone oper system mistak,-1,0.0,outlier
neutral,The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .,term condit stock option scheme avail compani internet page wwwsanomacom,55,0.7330118973195602,option
neutral,"The third applicant , Fortum , was dropped .",third applic fortum drop,-1,0.0,outlier
neutral,"Tieto 's service is also used to send , process and receive materials related to absentee voting .",tieto servic also use send process receiv materi relat absente vote,8,0.9366952906535049,data
neutral,"Trading code : ELI1V Number of shares : 99,483 Price-share : Gratuitous After the transfer , Elisa holds a total of 10,435,023 own shares .",trade code eliv number share priceshar gratuit transfer elisa hold total share,4,0.8948594313834967,share
neutral,"`` My wife is looking forward to getting a paycheck again , '' he quipped recently as a six-knot current swirled around his anchored and heavily sponsored jet sled .",wife look forward get paycheck quip recent sixknot current swirl around anchor heavili sponsor jet sled,-1,0.0,outlier
neutral,"`` That 's a very high figure on the European scale , '' Noop said , recalling however that this also includes beer bought by Finnish tourists .",high figur european scale noop said recal howev also includ beer bought finnish tourist,16,0.24281070261562276,beer
neutral,"`` Tweeple should check who 's following them , and be cautious when clicking on URLs and tinyurls . ''",tweepl check follow cautious click url tinyurl,88,1.0,fsecur
neutral,`` We have the most expensive water brand in Finland at the moment . '',expens water brand finland moment,16,0.23071905364453899,beer
neutral,15 September 2010 - Finnish electrical components maker Salcomp Oyj ( HEL : SAL1V ) announced today the launch of its latest Twist charger platform .,septemb finnish electr compon maker salcomp oyj hel salv announc today launch latest twist charger platform,105,1.0,charger
neutral,"A total of 1,800,000 stock options were issued in the 2003 stock option scheme .",total stock option issu stock option scheme,55,0.9334265181376158,option
neutral,"A worm set to activate Friday will corrupt documents using the most common file types , including '' .",worm set activ friday corrupt document use common file type includ,88,0.74120788100159,fsecur
negative,"According to Swedish authorities , traces of the very toxic osmium tetroxide have been found on the coast of Per+Æmeri , the Northernmost part of the Gulf of Bothnia .",accord swedish author trace toxic osmium tetroxid found coast peræmeri northernmost part gulf bothnia,-1,0.0,outlier
negative,Finnish airline Finnair is starting the temporary layoffs of cabin crews in February 2010 .,finnish airlin finnair start temporari layoff cabin crew februari,-1,0.0,outlier
neutral,Finnish energy company Fortum has set itself new stricter target limits for short-term carbon dioxide emissions from its heat and electricity production .,finnish energi compani fortum set new stricter target limit shortterm carbon dioxid emiss heat electr product,5,1.0,heat
negative,"Finnish Food Workers ' Union SEL plans to hasten its collective bargaining with a two-day strike that would begin on 7 April 2010 , in Finland .",finnish food worker union sel plan hasten collect bargain twoday strike would begin april finland,-1,0.0,outlier
neutral,Finnish Honkarakenne that specialises in the building of log houses is planning to use pine from Russian Karelia .,finnish honkarakenn specialis build log hous plan use pine russian karelia,-1,0.0,outlier
neutral,"Finnish Konecranes is again trying to acquire Italian Fantuzzi , a manufacturer of gantry cranes and reach stackers .",finnish konecran tri acquir italian fantuzzi manufactur gantri crane reach stacker,91,1.0,crane
negative,Finnish M-real 's Kyro mill is starting negotiations to cut staff .,finnish mreal kyro mill start negoti cut staff,-1,0.0,outlier
neutral,Finnish Nordic Aluminium is starting employer-employee negotiations in Finland that concern all staff groups .,finnish nordic aluminium start employeremploye negoti finland concern staff group,40,1.0,negoti
neutral,Finnish publishing and printing group Ilkka-Yhtym+Æ will introduced a staff smoking ban as of the beginning of 2007 at the company 's three newspapers .,finnish publish print group ilkkayhtymæ introduc staff smoke ban begin compani three newspap,18,0.4005896912271099,newspap
neutral,Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia .,finnish stockmann group mail order unit hobbi hall launch trial market campaign russia,-1,0.0,outlier
negative,"Finnish Suominen Flexible Packaging is cutting 48 jobs in its unit in Tampere and two in Nastola , in Finland .",finnish suominen flexibl packag cut job unit tamper two nastola finland,40,0.8977705255935413,negoti
negative,"In Finland , media group Talentum will start personnel negotiations to cut staff in parent company Talentum and publishing unit Talentum media .",finland medium group talentum start personnel negoti cut staff parent compani talentum publish unit talentum medium,40,1.0,negoti
negative,"According to Laavainen , Raisio 's food marketing used to be reactive and inconsistent .",accord laavainen raisio food market use reactiv inconsist,-1,0.0,outlier
neutral,"According to the prosecutor , the share transactions were carried out after HK Ruokatalo had proceeded in the negotiations concerning the acquisition of Swedish Meats .",accord prosecutor share transact carri hk ruokatalo proceed negoti concern acquisit swedish meat,68,1.0,meat
neutral,"According to Tiimari , consumers are advised to cut away the rabbits bow tie that contains the formadehyde and dispose of it .",accord tiimari consum advis cut away rabbit bow tie contain formadehyd dispos,21,1.0,accord
neutral,"Alpina Sports is a Lebanon , New Hampshire USA based distributor of e.g. Alpina ski shoes and skis , Exel ski poles , Start ski waxes and now also Peltonen cross-country skis .",alpina sport lebanon new hampshir usa base distributor eg alpina ski shoe ski exel ski pole start ski wax also peltonen crosscountri ski,-1,0.0,outlier
neutral,Among the biggest Christmas sellers were a  35 satin bow shift dress styled on outfits worn by Victoria Beckham and a  75 Paris Hilton Prom dress .,among biggest christma seller satin bow shift dress style outfit worn victoria beckham pari hilton prom dress,31,1.0,store
neutral,"Among the Scandinavian companies present in St. Petersburg , is also named the Swedish concern NCC , which implements projects in the field of asphalt production , road and housing construction ( project Swedish Krona ) .",among scandinavian compani present st petersburg also name swedish concern ncc implement project field asphalt product road hous construct project swedish krona,0,1.0,build
neutral,An international conference call and audio webcast concerning the financial result January-March 2010 will begin at 14.00 EET .,intern confer call audio webcast concern financi result januarymarch begin eet,80,1.0,webcast
neutral,Another problem is cola-flavoured long drinks .,anoth problem colaflavour long drink,16,0.2058793885481767,beer
neutral,Antniemi refuted a report by the Finnish daily Turun Sanomat as if the company was reorganizing its operations in the Baltic countries .,antniemi refut report finnish daili turun sanomat compani reorgan oper baltic countri,6,0.558979953042799,finland
negative,"Antti Orkola , president of Kemira GrowHow 's Industrial Solutions unit , told Thomson Financial News the company has put off opening the mine as prices of phosphate have been ` quite depressed for a long time ' . '",antti orkola presid kemira growhow industri solut unit told thomson financi news compani put open mine price phosphat quit depress long time,-1,0.0,outlier
negative,Applying for summer work is seen as laborious and stressful .,appli summer work seen labori stress,117,1.0,person
negative,ArcelorMittal Chief Executive Officer Lakshmi Mittal has already cut output at some furnaces .,arcelormitt chief execut offic lakshmi mittal alreadi cut output furnac,-1,0.0,outlier
neutral,"As a part of the plan , the Board of Directors decided to transfer a maximum of 330,000 shares held by the company in a share issue against payment directed to Aspo Management Oy , a holding company acquired by the management .",part plan board director decid transfer maximum share held compani share issu payment direct aspo manag oy hold compani acquir manag,11,0.5672394207949686,board
negative,"As a result , 12 people will be made redundant and a total of 67 persons are laid off temporarily .",result peopl made redund total person laid temporarili,117,1.0,person
neutral,"As a result , it has started negotiations with the banks on provisional amendments concerning the covenants and other credit terms .",result start negoti bank provision amend concern coven credit term,-1,0.0,outlier
negative,As a result of these negotiations the company has decided to make 45 people redundant on financial and production grounds .,result negoti compani decid make peopl redund financi product ground,-1,0.0,outlier
